TP_FUNDO;CNPJ_FUNDO;DT_COMPTC;VL_TOTAL;VL_QUOTA;VL_PATRIM_LIQ;CAPTC_DIA;RESG_DIA;NR_COTST
FI;02.343.288/0001-22;2023-07-03;1317083956.37;115.992964700000;1316244221.63;800.17;10000.00;144
FI;02.367.527/0001-84;2023-07-03;3537025068.57;174.162738100000;3533974828.38;4732316.50;7179599.11;28706
FI;02.423.569/0001-95;2023-07-03;130160486.09;1214.432055000000;129983266.66;202984.71;112286.16;6523
FI;02.430.487/0001-78;2023-07-03;717600625.57;8.020110000000;746190662.80;18469743.20;9927557.94;15067
FI;02.436.763/0001-05;2023-07-03;97745012.33;25125.786001600000;97858182.21;0.00;104533.70;1144
FI;02.444.266/0001-59;2023-07-03;267750287.25;68.536436200000;308796528.34;5000.00;0.00;202
FI;02.480.563/0001-50;2023-07-03;4467000.66;22.646834100000;4464644.59;0.00;0.00;56
FI;02.497.034/0001-69;2023-07-03;12500065.27;49.856044000000;12503105.63;100.00;15756.20;934
FI;02.498.096/0001-95;2023-07-03;652332145.27;243.432632900000;652291363.07;212697.99;0.00;1
FI;02.498.188/0001-75;2023-07-03;460075986.71;203.145362000000;460071246.28;0.00;0.00;1
FI;02.498.189/0001-10;2023-07-03;228637880.34;836.527351500000;228239682.75;60287.46;23642.99;1
FI;02.498.190/0001-44;2023-07-03;948623456.05;904.189287300000;947008620.89;93740.50;6263.70;1
FI;02.498.201/0001-96;2023-07-03;47515841.07;223.934303700000;47504297.25;0.00;0.00;1
FI;02.498.204/0001-20;2023-07-03;142028699.59;66.026224300000;142004228.31;291490.00;341482.66;2823
FI;02.498.604/0001-35;2023-07-03;7005050.77;25.906040600000;6982886.88;0.00;0.00;3
FI;02.506.721/0001-01;2023-07-03;21290883128.57;16.119612827000;21290421620.47;182116845.15;348091404.57;659
FI;02.513.875/0001-12;2023-07-03;49131304433.44;21.543336520000;49130590488.90;129492948.01;1394129.13;1
FI;02.536.364/0001-16;2023-07-03;1717954259.02;185.172361000000;1717453909.80;36382471.42;17523747.51;11584
FI;02.537.224/0001-62;2023-07-03;102107279.71;33.862357000000;102093021.96;0.00;511008.69;2
FI;02.539.921/0001-52;2023-07-03;218459957.98;2121.888797900000;217575858.51;1060464.97;797347.82;5805
FI;02.543.811/0001-64;2023-07-03;543003942.22;12.972272000000;542254499.13;453475.79;798049.04;43285
FI;02.546.749/0001-64;2023-07-03;93226605.75;165.181794000000;93212333.60;86400.13;554156.03;1242
FI;02.561.139/0001-30;2023-07-03;1734956894.57;8.757643300000;1734810225.62;0.00;1158679.68;1
FI;02.561.152/0001-99;2023-07-03;580314595.57;20.055499900000;580334632.70;0.00;0.00;1
FI;02.561.193/0001-85;2023-07-03;217590537.41;18.391371325000;217584610.93;420845.81;658387.75;5
FI;02.567.991/0001-14;2023-07-03;393891240.65;22.972080000000;394131542.35;0.00;0.00;1
FI;02.567.996/0001-47;2023-07-03;270429601.15;14.301145800000;277717415.81;0.00;197900.39;188
FI;02.567.997/0001-91;2023-07-03;543157204.68;13.522636800000;548647742.98;359537.60;1596224.65;3302
FI;02.603.461/0001-84;2023-07-03;310295557.63;201.703417500000;310200118.14;230059.28;1425077.06;6069
FI;02.611.573/0001-87;2023-07-03;1075408038.74;23.014375800000;1075210783.52;0.00;0.00;1
FI;02.650.451/0001-08;2023-07-03;112199645.22;6206.409248000000;112401069.17;0.00;0.00;1
FAPI;02.661.252/0001-97;2023-07-03;2228016.06;1118.581420000000;2291440.42;200.00;0.00;30
FAPI;02.661.267/0001-55;2023-07-03;7679859.75;1362.959272000000;7740552.73;0.00;0.00;58
FAPI;02.661.317/0001-02;2023-07-03;8549502.88;1327.177196000000;8554708.50;0.00;0.00;64
FAPI;02.661.339/0001-64;2023-07-03;10876945.82;1271.558395000000;10940861.97;1200.00;0.00;64
FI;02.668.201/0001-97;2023-07-03;419458600.96;200.472221700000;846906040.76;490000.00;0.00;1
FI;02.668.765/0001-20;2023-07-03;16919201.61;11.436667000000;16921301.08;105.90;0.00;1
FI;02.668.766/0001-74;2023-07-03;70812619.05;12.998737000000;70838211.91;5151.37;107.33;1
FI;02.668.779/0001-43;2023-07-03;15652036.54;12.283249000000;15655391.05;0.00;0.00;1
FI;02.668.782/0001-67;2023-07-03;28556937.58;11.833313000000;28605155.85;5911.96;0.00;1
FI;02.710.116/0001-40;2023-07-03;85307504.46;8614.385677200000;85318799.43;0.00;26955.66;1
FI;02.724.993/0001-70;2023-07-03;14981719.75;217.053145000000;15983325.76;0.00;0.00;72
FI;02.733.791/0001-94;2023-07-03;102284531.80;3854.740247600000;102225709.45;0.00;1650351.90;243
FI;02.733.802/0001-36;2023-07-03;8147595.57;3831.435057500000;8138857.07;0.00;0.00;45
FI;02.748.688/0001-18;2023-07-03;22751918.61;25.145449700000;23679262.58;0.00;18215.78;598
FI;02.753.973/0001-27;2023-07-03;68913779.79;934.103469300000;68784662.93;44653.66;0.00;1
FI;02.763.602/0001-26;2023-07-03;142981454.90;61.943817300000;142972179.24;5034.00;274279.83;3076
FI;02.763.747/0001-27;2023-07-03;1033146135.27;77.178743800000;1029213108.95;500.00;0.00;80
FI;02.764.336/0001-56;2023-07-03;112787179.06;9.055758400000;112338604.92;17067.58;179836.71;2
FI;02.764.357/0001-71;2023-07-03;104115756.39;16.255392800000;103752649.16;1526.39;175440.90;1
FI;02.764.393/0001-35;2023-07-03;43212676.31;14.284148500000;43148450.45;0.00;0.00;1
FI;02.764.418/0001-09;2023-07-03;80683231.09;22.763042000000;80549690.70;9850.00;0.00;1
FI;02.764.423/0001-03;2023-07-03;54189731.25;11.572397300000;54054000.74;1017.17;0.00;1
FI;02.764.427/0001-91;2023-07-03;19295432.17;10.094596300000;19255148.79;0.00;0.00;1
FI;02.764.434/0001-93;2023-07-03;35128439.49;11.265343000000;35045614.58;526.52;0.00;1
FI;02.764.937/0001-69;2023-07-03;183530367.24;11.610286500000;183039556.35;60365.03;185189.38;1
FI;02.770.446/0001-20;2023-07-03;4098866.45;40574.000494000000;4178174.65;0.00;0.00;1
FI;02.775.809/0001-10;2023-07-03;33741395.25;47.152086000000;33750246.01;0.00;0.00;2
FI;02.775.883/0001-37;2023-07-03;8207968.46;3903.332056000000;8351488.39;0.00;0.00;2
FI;02.782.911/0001-43;2023-07-03;32669669.18;10.524341300000;32657003.09;500.00;3737.13;1
FI;02.786.593/0001-99;2023-07-03;2645109.32;7.800860400000;2646978.76;1232.92;0.00;1
FI;02.811.681/0001-01;2023-07-03;54566561.44;85.225347800000;54474489.07;0.00;0.00;1
FI;02.832.973/0001-12;2023-07-03;170744283.16;10.621398000000;170888218.99;15254.03;156458.26;5974
FI;02.837.483/0001-09;2023-07-03;56377992.72;15749.752215067100;56372079.49;0.00;0.00;1
FI;02.838.578/0001-47;2023-07-03;205922771.32;21.736996000000;203162124.12;0.00;16156.73;1692
FI;02.838.583/0001-50;2023-07-03;794275604.83;14.121615580000;788545542.30;432136.66;448433.72;18
FI;02.846.259/0001-83;2023-07-03;75317276.64;190.178356800000;75318651.44;4728.42;0.00;3
FI;02.850.991/0001-27;2023-07-03;7945809.81;17.056703000000;7945469.68;0.00;3508.19;18
FI;02.851.024/0001-80;2023-07-03;352121358.40;13.333927000000;352187650.72;551328.54;0.00;1
FI;02.867.883/0001-67;2023-07-03;1154539835.22;49283.444693600002;1154618367.13;0.00;0.00;1
FI;02.885.907/0001-00;2023-07-03;10455216.91;11.991843200000;10440910.80;1000.00;130.00;439
FI;02.887.290/0001-62;2023-07-03;143202739.90;971.038635000000;249121758.76;37332.40;99405.91;207
FI;02.887.434/0001-80;2023-07-03;140771188.15;144.073730000000;140819028.57;0.00;337908.71;1699
FI;02.887.456/0001-40;2023-07-03;1156684.02;59.201459000000;1152981.68;0.00;37.55;388
FI;02.887.948/0001-36;2023-07-03;1548358048.08;131.206087000000;1548403644.71;4854061.01;4173128.80;30685
FI;02.895.694/0001-06;2023-07-03;71504423.17;4086.324639790000;71493706.86;0.00;22343.05;1476
FI;02.898.519/0001-64;2023-07-03;4732247.90;10344.177690000000;4732130.28;8498.95;0.00;1
FI;02.898.523/0001-22;2023-07-03;15337827.44;11641.163621000000;15339648.85;796.37;0.00;1
FI;02.907.506/0001-04;2023-07-03;105572387.87;8.106315100000;105225451.88;0.00;144560.38;1
FI;02.907.508/0001-01;2023-07-03;171333369.77;8.902565600000;171332476.13;0.00;77326.36;1
FI;02.907.512/0001-61;2023-07-03;134733949.48;11.753468800000;134555727.34;11189.54;0.00;1
FI;02.907.514/0001-50;2023-07-03;323106705.10;8.530489400000;322662708.26;0.00;292057.25;1
FI;02.908.347/0001-62;2023-07-03;112489888.37;46.274754900000;112353750.06;802680.00;28568.40;27655
FI;02.910.278/0001-21;2023-07-03;5174394347.00;168.834664100000;5171858641.90;27804303.93;23683372.91;35926
FI;02.911.408/0001-40;2023-07-03;1625163288.42;8.360098000000;1624245972.11;410050.87;876519.52;1
FI;02.911.564/0001-01;2023-07-03;100729497.71;11.903084000000;100778312.22;4871.82;0.00;1
FI;02.918.923/0001-52;2023-07-03;6968405.90;109.501473600000;6947379.26;209.16;0.00;1
FI;02.918.931/0001-07;2023-07-03;29427196.74;125.408759600000;29399605.75;2189.14;0.00;1
FI;02.924.217/0001-13;2023-07-03;980473300.53;11.840860400000;977625873.21;0.00;98748.63;1
FI;02.924.248/0001-74;2023-07-03;157567944.07;10.864343600000;157041105.22;16673.60;152525.77;1
FI;02.924.262/0001-78;2023-07-03;888490585.09;11.847352200000;887388133.59;0.00;36101.79;1
FI;02.934.379/0001-32;2023-07-03;35923122.98;654.982533000000;35958031.72;0.00;0.00;2
FI;02.934.463/0001-56;2023-07-03;89320211.85;852.284542800000;89233693.22;0.00;0.00;1
FI;02.935.723/0001-08;2023-07-03;1817171.75;2145.524559000000;1814463.49;0.00;0.00;7
FI;02.935.788/0001-53;2023-07-03;10325477.84;1083.007671000000;10324941.28;0.00;0.00;158
FI;02.935.821/0001-45;2023-07-03;13941070.15;1209.943056000000;13940749.88;0.00;0.00;93
FI;02.939.538/0001-91;2023-07-03;124350479.11;71.106837000000;124388418.27;0.00;59579.45;14697
FI;02.980.941/0001-64;2023-07-03;36777982.57;154.085589520000;36776826.80;9550000.00;0.00;3
FI;02.998.164/0001-85;2023-07-03;31516689.32;15.874741200000;31519121.05;0.00;0.00;9
FI;02.998.239/0001-28;2023-07-03;773476367.47;18.138322800000;773469004.24;6491281.10;5654731.98;8
FI;02.998.253/0001-21;2023-07-03;491751943.21;11.149702800000;491738270.60;0.00;37798.30;1
FI;02.998.275/0001-91;2023-07-03;395878643.91;20.299412700000;423833030.91;0.00;103343.00;6215
FI;02.998.754/0001-08;2023-07-03;501695816.68;18.420705736000;501385826.33;0.00;0.00;2
FI;02.998.773/0001-34;2023-07-03;200334944.61;16.787113332000;200345232.45;157947.78;8324015.29;781
FI;03.001.786/0001-50;2023-07-03;2991692078.68;15.830256682000;2991623698.64;0.00;7689329.18;1
FI;03.004.427/0001-56;2023-07-03;75535262.84;52664.776038900000;75515218.84;0.00;0.00;1
FI;03.029.216/0001-78;2023-07-03;66799829.65;164.954276000000;66757466.94;0.00;20038.14;653
FI;03.054.724/0001-06;2023-07-03;1418403.71;1517.093782500000;1425610.27;0.00;0.00;9
FI;03.068.182/0001-20;2023-07-03;1288880.44;244.609126000000;1291248.53;0.00;0.00;1
FI;03.068.246/0001-93;2023-07-03;104360410.26;13.620602600000;104315261.08;10000.00;505267.70;1526
FI;03.068.906/0001-36;2023-07-03;17116958.04;14.365426800000;17107126.10;0.00;0.00;1
FI;03.069.104/0001-40;2023-07-03;8323642467.38;15.958748200000;8321307928.03;96002810.31;74238691.15;5070
FI;03.069.107/0001-84;2023-07-03;13576442.08;80.296298700000;13555293.19;0.00;0.00;1
FI;03.076.190/0001-19;2023-07-03;2618661154.77;19.455801860000;2618618644.22;0.00;0.00;1
FI;03.077.193/0001-77;2023-07-03;42087443.47;93.159780800000;42138698.38;0.00;0.00;1
FI;03.077.322/0001-27;2023-07-03;624967316.98;119.853770900000;624461930.16;0.00;0.00;1
FI;03.077.330/0001-73;2023-07-03;160702675.78;76.468318900000;160372330.00;0.00;0.00;1
FI;03.079.923/0001-79;2023-07-03;320018412.84;1619.247871700000;320066979.55;0.00;0.00;3
FI;03.099.639/0001-64;2023-07-03;197515320.61;13789.985487400000;197495307.32;0.00;0.00;7
FI;03.100.345/0001-05;2023-07-03;86222507.44;188.271254700000;86175849.84;0.00;0.00;1
FI;03.100.395/0001-92;2023-07-03;335289926.89;269.239736400000;334969785.16;0.00;0.00;4
FI;03.101.834/0001-81;2023-07-03;1395465012.65;138.587410300000;1395395548.05;112240.70;3402.11;7
FI;03.102.070/0001-49;2023-07-03;186036298.34;151.776899200000;186058344.80;0.00;761100.00;1
FI;03.102.081/0001-29;2023-07-03;23012194.21;131.282180800000;23014312.44;0.00;5525.24;56
FI;03.102.098/0001-86;2023-07-03;39044917.00;196.482985000000;39080611.81;0.00;0.00;1
FI;03.119.883/0001-41;2023-07-03;83297103.27;2772.126309170000;83215821.67;459210.00;865109.16;586
FI;03.148.543/0001-49;2023-07-03;11406844.11;16.502313500000;11405251.53;0.00;0.00;2
FI;03.149.243/0001-84;2023-07-03;481220849.56;1210.715040400000;481204323.89;0.00;0.00;1
FI;03.157.983/0001-62;2023-07-03;601325551.27;156.166963474100;600953399.74;0.00;0.00;2
FI;03.162.048/0001-94;2023-07-03;236403001.26;23.485937300000;237671274.59;0.00;0.00;1
FI;03.164.294/0001-85;2023-07-03;1186446280.61;13.491391000000;1186195905.53;1173534.57;3357962.15;7958
FI;03.168.062/0001-03;2023-07-03;354671349.04;67.700322960000;353781641.02;100048.00;107593.78;14053
FI;03.168.115/0001-88;2023-07-03;28075637.99;17.371865400000;28064072.83;0.00;0.00;1
FI;03.173.729/0001-58;2023-07-03;69405637.26;9.557852000000;69608744.41;134469.89;0.00;1
FI;03.181.085/0001-40;2023-07-03;710499431.78;469.222539300000;710357053.35;16382828.81;0.00;1
FI;03.182.384/0001-07;2023-07-03;112634144.23;388.710516600000;112612323.50;0.00;0.00;1
FI;03.182.559/0001-78;2023-07-03;394988655.61;92.055510000000;395055013.55;209498.00;1108623.03;10217
FI;03.184.103/0001-47;2023-07-03;111876700.20;71.921951000000;111902954.60;0.00;32369.98;11322
FI;03.184.134/0001-06;2023-07-03;151855853.07;94.549108000000;151869908.05;232482.64;254347.95;3304
FI;03.184.233/0001-80;2023-07-03;3740486297.34;145.283961000000;3740571778.48;21929771.46;29477792.96;5508
FI;03.185.374/0001-17;2023-07-03;1156166479.50;221.504804600000;1141498972.22;0.00;0.00;1
FI;03.185.710/0001-21;2023-07-03;70068790.83;114.864861000000;70074333.35;0.00;0.00;12
FI;03.186.097/0001-67;2023-07-03;14144668.55;15.712493000000;14146399.31;0.00;0.00;25
FI;03.187.084/0001-02;2023-07-03;1990748345.94;4.084145000000;1990672674.62;112117601.91;157705784.11;1313
FI;03.191.766/0001-99;2023-07-03;534632759.64;17.045430000000;534897069.15;0.00;0.00;3
FI;03.191.854/0001-90;2023-07-03;433577469.24;18.091319280000;433574039.79;0.00;360339.01;2
FI;03.191.874/0001-61;2023-07-03;205800294.58;18.239745000000;205791178.78;0.00;50089.34;291
FI;03.191.877/0001-03;2023-07-03;111879465.88;13.504156000000;111893324.82;0.00;0.00;1
FI;03.193.454/0001-14;2023-07-03;367391320.09;1542.890196700000;367329916.49;0.00;0.00;1
FI;03.206.300/0001-10;2023-07-03;482347554.32;23.449287800000;482218021.48;0.00;0.00;3
FI;03.208.891/0001-64;2023-07-03;176794254.62;2095.823234000000;176818742.42;0.00;0.00;4
FI;03.209.409/0001-00;2023-07-03;14856017.90;200.830316900000;15545838.13;0.00;0.00;69
FI;03.211.632/0001-92;2023-07-03;287630886.10;18.681359700000;287647901.67;40000.00;0.00;1
FI;03.211.696/0001-93;2023-07-03;96816517.64;17078.873850900000;96735568.42;461620.00;0.00;4
FI;03.213.328/0001-84;2023-07-03;2218952.24;13.555808900000;2208825.56;0.00;0.00;264
FI;03.218.183/0001-04;2023-07-03;45250572.58;10.778173000000;45226260.84;18576.00;3007.71;3069
FI;03.230.512/0001-32;2023-07-03;631745867.89;55.798148000000;494674481.79;0.00;0.00;1
FI;03.233.070/0001-88;2023-07-03;2646974927.31;326.345596000000;2932625733.78;19304000.00;9650000.00;216
FI;03.233.076/0001-55;2023-07-03;2140587631.92;3.677812500000;2137365559.68;29150000.00;3316449.06;17
FI;03.235.396/0001-44;2023-07-03;7973266.68;7605.656097932600;7976226.08;0.00;0.00;1
FI;03.239.726/0001-70;2023-07-03;330249330.96;16.585664000000;330204577.27;0.00;0.00;2
FI;03.243.641/0001-65;2023-07-03;200490137.83;3.987077604000;200503300.68;0.00;0.00;1
FI;03.251.466/0001-58;2023-07-03;121440828.36;16452.048107106900;122120215.93;0.00;0.00;4
FI;03.256.737/0001-68;2023-07-03;50356065.23;9.314961500000;50263296.93;0.00;298605.52;1
FI;03.256.752/0001-06;2023-07-03;87853109.63;7.432772800000;87395006.68;0.00;113173.31;1
FI;03.256.754/0001-03;2023-07-03;73251499.06;7.511831000000;72965796.49;1829.45;0.00;1
FI;03.256.787/0001-45;2023-07-03;253583326.96;14.109423700000;253477932.59;0.00;0.00;2
FI;03.256.788/0001-90;2023-07-03;153394204.63;16.352158924800;153457369.04;0.00;0.00;1
FI;03.256.793/0001-00;2023-07-03;10234907969.94;15.098817400000;10393637606.07;158406476.00;161243498.70;682
FI;03.256.797/0001-80;2023-07-03;4413602687.32;10.802843900000;4413397095.08;0.00;5026000.34;1
FI;03.271.093/0001-87;2023-07-03;400302222.97;85.368820000000;399980884.66;117860.36;9309.60;1
FI;03.271.099/0001-54;2023-07-03;465302500.95;73.166646600000;464523192.85;55018.47;3777.50;1
FI;03.276.503/0001-82;2023-07-03;130434476.32;7.874161700000;130178556.06;0.00;134943.96;1
FI;03.287.127/0001-21;2023-07-03;15866140.00;27.376790000000;16992728.02;0.00;0.00;66
FI;03.295.134/0001-75;2023-07-03;12669378.31;116.719699270000;12715820.18;0.00;0.00;7
FI;03.298.200/0001-60;2023-07-03;9369079650.42;14.143178961000;9368975519.07;55656098.08;26334210.29;2042
FI;03.300.371/0001-87;2023-07-03;9332218.03;4.959063713000;9256952.00;198451.43;0.00;54
FI;03.303.563/0001-47;2023-07-03;261379273.53;18.794974500000;261359594.17;0.00;0.00;4
FI;03.303.568/0001-70;2023-07-03;50231506.46;18.898391600000;50217647.38;0.00;0.00;1
FI;03.303.723/0001-58;2023-07-03;135115323.64;13.048634481300;134993631.19;0.00;0.00;5
FI;03.303.756/0001-06;2023-07-03;39248733.27;15.116791700000;39161490.55;0.00;70311.35;2
FI;03.306.462/0001-20;2023-07-03;13113993.21;13.946014300000;14950289.53;0.00;100200.86;5
FI;03.307.621/0001-00;2023-07-03;94035434.89;56.871895900000;94157738.34;0.00;0.00;1
FI;03.308.718/0001-38;2023-07-03;940270613.57;5.876565417000;940228974.85;201942.85;4972955.57;61447
FI;03.319.016/0001-50;2023-07-03;203765075.14;4.266239136000;203339600.22;378586.24;286497.40;9495
FI;03.322.908/0001-00;2023-07-03;125564155.06;122.450310260000;125531910.73;0.00;0.00;5
FI;03.336.760/0001-62;2023-07-03;145431213.06;136.010724000000;145506516.99;38100.00;268928.76;468
FI;03.336.770/0001-06;2023-07-03;4662447.75;91.984831000000;4661763.91;0.00;0.00;144
FI;03.336.931/0001-53;2023-07-03;41888888.77;125.648297000000;41899867.77;0.00;6009.99;29
FI;03.364.021/0001-84;2023-07-03;87523930.12;11.489096000000;88383266.80;0.00;5685.08;1
FI;03.364.147/0001-59;2023-07-03;38760180.93;6.156287000000;38468036.63;13287.57;293603.52;1
FI;03.364.790/0001-82;2023-07-03;364849933.46;131.484364000000;364922703.45;0.00;226540.81;3
FI;03.366.545/0001-04;2023-07-03;2899225953.98;10.726903000000;2898443198.20;420658.57;698850.12;1
FI;03.369.951/0001-20;2023-07-03;260033791.27;110.315512000000;260056353.92;0.00;0.00;1
FI;03.369.970/0001-57;2023-07-03;110730458.02;133.436894300000;110726788.66;0.00;0.00;1
FI;03.370.003/0001-05;2023-07-03;1076787711.55;125.679498000000;1713430116.48;1699075.03;932772.27;20
FI;03.374.369/0001-52;2023-07-03;311615878.75;9.797382000000;311643718.44;37456.58;30000.00;2
FI;03.374.465/0001-09;2023-07-03;347374644.56;11.140540000000;347437770.88;357120.88;0.00;1
FI;03.374.487/0001-60;2023-07-03;37225125.71;9.997186000000;37173079.44;49187.99;0.00;1
FI;03.374.499/0001-95;2023-07-03;65698808.92;9.562165000000;65474402.88;8507.80;335012.21;2
FI;03.381.346/0001-75;2023-07-03;35400398.46;128.704982630000;35383763.88;0.00;0.00;1
FI;03.381.358/0001-08;2023-07-03;741527395.36;179.763563560000;737992248.19;0.00;3311573.35;128
FI;03.381.437/0001-00;2023-07-03;48680612.68;285.409187600000;48679378.35;0.00;0.00;3
FI;03.384.182/0001-30;2023-07-03;1306592.47;7.418645400000;1307923.91;73.87;0.00;1
FI;03.386.180/0001-80;2023-07-03;12623029.58;154.929820200000;12623122.28;0.00;0.00;2
FI;03.389.374/0001-39;2023-07-03;57503896802.63;16.001998451000;57503177759.46;348281733.63;350820668.99;54
FI;03.394.711/0001-86;2023-07-03;322229228.33;950.590289800000;326169436.83;0.00;2408591.81;46
FI;03.398.407/0001-07;2023-07-03;22298722.68;9.590661500000;22221597.68;2288.59;0.00;1
FI;03.399.411/0001-90;2023-07-03;8666065376.53;15.528145900000;8663851810.06;44194659.33;158616637.94;360
FI;03.408.336/0001-86;2023-07-03;12936370.47;21.050043800000;12947642.30;0.00;0.00;47
FI;03.409.453/0001-64;2023-07-03;56757974.43;1814.586434214300;56934304.06;0.00;0.00;5
FI;03.416.010/0001-09;2023-07-03;8914365.58;9.127224400000;8905646.94;0.00;0.00;1
FI;03.438.278/0001-33;2023-07-03;130717478.72;12.452143000000;130764121.69;96722.28;0.00;1
FI;03.438.284/0001-90;2023-07-03;34306839.43;9.617381000000;34300352.65;49573.68;0.00;1
FI;03.438.288/0001-79;2023-07-03;131327907.02;11.761471000000;131365078.20;263614.49;0.00;1
FI;03.441.485/0001-47;2023-07-03;1176988.61;34.696217000000;1185837.66;0.00;0.00;1
FI;03.469.379/0001-71;2023-07-03;27120657.60;1229.260304300000;27101994.76;110106.99;0.00;1
FI;03.469.407/0001-50;2023-07-03;1590375.91;880.485852200000;1589904.07;8859.72;0.00;1
FI;03.469.422/0001-07;2023-07-03;2256634.64;741.393348600000;2255044.70;12802.77;0.00;1
